"filename", "language", "JavaScript", "JSON", "Properties", "YAML", "XML", "C#", "HTML", "Markdown", "JavaScript JSX", "PostCSS", "Docker", "comment", "blank", "total"
"/home/alrightytighty/DataBeats/frontend/src/Components/Profile/ProfileHeaderMe.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 8, 48
"/home/alrightytighty/DataBeats/frontend/src/Components/Profile/ProfileHeaderUserVisitor.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 4, 38
"/home/alrightytighty/DataBeats/frontend/src/Components/ReportButton.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 4, 23
"/home/alrightytighty/DataBeats/frontend/src/Components/ReportButton.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 2, 14
"/home/alrightytighty/DataBeats/frontend/src/Components/SearchResultCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 3, 16
"/home/alrightytighty/DataBeats/frontend/src/Components/SearchResultCard.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 7, 47
"/home/alrightytighty/DataBeats/frontend/src/Components/SearchResultsRow.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 2, 16
"/home/alrightytighty/DataBeats/frontend/src/Components/SearchResultsRow.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 3, 26
"/home/alrightytighty/DataBeats/frontend/src/Components/Searchbar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 10, 45
"/home/alrightytighty/DataBeats/frontend/src/Components/Searchbar.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 12
"/home/alrightytighty/DataBeats/frontend/src/Components/Topnav.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 6, 41
"/home/alrightytighty/DataBeats/frontend/src/Components/Topnav.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 6, 46
"/home/alrightytighty/DataBeats/frontend/src/Components/UseMe.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/home/alrightytighty/DataBeats/frontend/src/Components/UserReports.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 16, 192
"/home/alrightytighty/DataBeats/frontend/src/Components/UserReports.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 27, 176
"/home/alrightytighty/DataBeats/frontend/src/Pages/Admin.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 4, 34
"/home/alrightytighty/DataBeats/frontend/src/Pages/Admin.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 14, 88
"/home/alrightytighty/DataBeats/frontend/src/Pages/Album.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 152, 0, 0, 0, 16, 168
"/home/alrightytighty/DataBeats/frontend/src/Pages/Album.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 29, 176
"/home/alrightytighty/DataBeats/frontend/src/Pages/AlbumView.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 9, 95
"/home/alrightytighty/DataBeats/frontend/src/Pages/AlbumView.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 111, 1, 122
"/home/alrightytighty/DataBeats/frontend/src/Pages/Artist.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 3, 20, 186
"/home/alrightytighty/DataBeats/frontend/src/Pages/ArtistEvents.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 7, 87
"/home/alrightytighty/DataBeats/frontend/src/Pages/ArtistEvents.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 106, 12, 199
"/home/alrightytighty/DataBeats/frontend/src/Pages/ArtistProfileUser.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 14, 138
"/home/alrightytighty/DataBeats/frontend/src/Pages/ArtistProfileUser.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 2, 43
"/home/alrightytighty/DataBeats/frontend/src/Pages/Authtest.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 8, 30
"/home/alrightytighty/DataBeats/frontend/src/Pages/CreateAlbum.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 289, 0, 0, 23, 52, 364
"/home/alrightytighty/DataBeats/frontend/src/Pages/CreateAlbum.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 13, 45, 335
"/home/alrightytighty/DataBeats/frontend/src/Pages/CreateEvent.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 0, 7, 37, 250
"/home/alrightytighty/DataBeats/frontend/src/Pages/CreateEvent.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 0, 11, 32, 239
"/home/alrightytighty/DataBeats/frontend/src/Pages/CreatePlaylist.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 17, 149
"/home/alrightytighty/DataBeats/frontend/src/Pages/CreatePlaylist.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 28, 195
"/home/alrightytighty/DataBeats/frontend/src/Pages/Dashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 11, 118
"/home/alrightytighty/DataBeats/frontend/src/Pages/Dashboard.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 3, 20, 159
"/home/alrightytighty/DataBeats/frontend/src/Pages/EventDetails.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 232, 0, 0, 14, 23, 269
"/home/alrightytighty/DataBeats/frontend/src/Pages/Events.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 5, 17, 113
"/home/alrightytighty/DataBeats/frontend/src/Pages/Events.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 129, 0, 0, 1, 15, 145
"/home/alrightytighty/DataBeats/frontend/src/Pages/FollowPages.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 0, 0, 20, 173
"/home/alrightytighty/DataBeats/frontend/src/Pages/Followers.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 15, 156
"/home/alrightytighty/DataBeats/frontend/src/Pages/Following.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 9, 83
"/home/alrightytighty/DataBeats/frontend/src/Pages/GenerateReport.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 1, 14, 87
"/home/alrightytighty/DataBeats/frontend/src/Pages/GenerateReport.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 10, 74
"/home/alrightytighty/DataBeats/frontend/src/Pages/History.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 434, 0, 0, 7, 36, 477
"/home/alrightytighty/DataBeats/frontend/src/Pages/History.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 257, 0, 7, 40, 304
"/home/alrightytighty/DataBeats/frontend/src/Pages/ListenerMe.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 4, 9, 72
"/home/alrightytighty/DataBeats/frontend/src/Pages/ListenerProfile.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 1, 4, 48
"/home/alrightytighty/DataBeats/frontend/src/Pages/ListenerPublic.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 122, 0, 0, 8, 16, 146
"/home/alrightytighty/DataBeats/frontend/src/Pages/Login.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 16, 89
"/home/alrightytighty/DataBeats/frontend/src/Pages/Login.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 9, 69
"/home/alrightytighty/DataBeats/frontend/src/Pages/MusicianDashboard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 19, 6, 129
"/home/alrightytighty/DataBeats/frontend/src/Pages/NewReleases.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 8, 88
"/home/alrightytighty/DataBeats/frontend/src/Pages/NewReleases.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 7, 88
"/home/alrightytighty/DataBeats/frontend/src/Pages/NotFound.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 13
"/home/alrightytighty/DataBeats/frontend/src/Pages/PlaylistPage.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 267, 0, 0, 12, 32, 311
"/home/alrightytighty/DataBeats/frontend/src/Pages/PlaylistPage.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 287, 0, 8, 53, 348
"/home/alrightytighty/DataBeats/frontend/src/Pages/Playlists.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 16, 16, 98
"/home/alrightytighty/DataBeats/frontend/src/Pages/Playlists.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 8, 40
"/home/alrightytighty/DataBeats/frontend/src/Pages/Register.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 18, 101
"/home/alrightytighty/DataBeats/frontend/src/Pages/Register.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 9, 70
"/home/alrightytighty/DataBeats/frontend/src/Pages/Report.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 2, 16, 94
"/home/alrightytighty/DataBeats/frontend/src/Pages/Report.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 17, 119
"/home/alrightytighty/DataBeats/frontend/src/Pages/ReportResult.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 9, 80
"/home/alrightytighty/DataBeats/frontend/src/Pages/ReportResult.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 13, 87
"/home/alrightytighty/DataBeats/frontend/src/Pages/SearchResult.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 1, 9, 50
"/home/alrightytighty/DataBeats/frontend/src/Pages/SearchResult.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 4, 23
"/home/alrightytighty/DataBeats/frontend/src/Pages/Settings.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 164, 0, 0, 2, 24, 190
"/home/alrightytighty/DataBeats/frontend/src/Pages/Settings.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 7
"/home/alrightytighty/DataBeats/frontend/src/Pages/Signup.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8
"/home/alrightytighty/DataBeats/frontend/src/Pages/Stream.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 363, 0, 0, 0, 52, 415
"/home/alrightytighty/DataBeats/frontend/src/Pages/Stream.module.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 32, 248
"/home/alrightytighty/DataBeats/frontend/src/Pages/StreamPopupTest.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 4, 15
"/home/alrightytighty/DataBeats/frontend/src/assets/barMenu.svg", "XML", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/alrightytighty/DataBeats/frontend/src/assets/eye.svg", "XML", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
"/home/alrightytighty/DataBeats/frontend/src/assets/react.svg", "XML", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/home/alrightytighty/DataBeats/frontend/src/assets/star.svg", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/alrightytighty/DataBeats/frontend/src/css/AddButton.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 24
"/home/alrightytighty/DataBeats/frontend/src/css/AlbumCard.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 5, 42
"/home/alrightytighty/DataBeats/frontend/src/css/Bio.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 3, 9, 104
"/home/alrightytighty/DataBeats/frontend/src/css/DeleteButton.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 6, 74
"/home/alrightytighty/DataBeats/frontend/src/css/EditButton.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 24
"/home/alrightytighty/DataBeats/frontend/src/css/EventCard.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 2, 5, 45
"/home/alrightytighty/DataBeats/frontend/src/css/EventDetails.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 18, 24, 301
"/home/alrightytighty/DataBeats/frontend/src/css/MusicianDashboard.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 14, 17, 161
"/home/alrightytighty/DataBeats/frontend/src/css/MusicianPicName.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 6, 11, 135
"/home/alrightytighty/DataBeats/frontend/src/css/NotFound.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 2, 21
"/home/alrightytighty/DataBeats/frontend/src/hooks/useAuthentication.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"/home/alrightytighty/DataBeats/frontend/src/hooks/useContextMenu.js", "JavaScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"/home/alrightytighty/DataBeats/frontend/src/hooks/useFollow.js", "JavaScript", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 93
"/home/alrightytighty/DataBeats/frontend/src/index.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 6, 10, 116
"/home/alrightytighty/DataBeats/frontend/src/lib/api.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/home/alrightytighty/DataBeats/frontend/src/lib/playlistPageApi.js", "JavaScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 52
"/home/alrightytighty/DataBeats/frontend/src/main.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3, 12
"/home/alrightytighty/DataBeats/frontend/vite.config.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"Total", "-", 249, 3195, 15, 43, 45, 5429, 13, 11, 5547, 5326, 22, 570, 3239, 23704
